age,annual_income,spending_score,x0_Male,x1_middle_age,x1_seniors,x1_teen,x1_young_adult,x2_high-income,x2_low-income,x2_middle-income
-0.13383958826538875,-1.4919254774414583,-0.5437168770707412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.026179163904363,-1.4919254774414583,0.8814911416359916,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6255378212260649,-1.4407050167573945,-1.8726913909792682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4611179505354967,-1.4407050167573945,0.8814911416359916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0855249970875254,-1.2911701222142733,-1.4339079943942523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6383638279830645,-1.2911701222142733,1.1995259036385038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5633198155228429,-1.2911701222142733,-0.6643377808186683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.13383958826538875,-1.2911701222142733,0.44771192922847736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23331946962217354,-1.242588480424342,-0.7049216726706388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2400195103927083,-1.242588480424342,1.3738441005837156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.3936284893051145,-1.1945892777387028,-1.9263518863516198,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.470001947748324,-1.1945892777387028,0.8814911416359916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0313491556131633,-1.0538353167667485,-1.9263518863516198,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.8517394800730858,-1.0538353167667485,1.546612475004035,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8055044974500021,-1.0538353167667485,-1.4339079943942523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.470001947748324,-1.0538353167667485,1.1644669704768016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.36931895258415715,-1.007923916791092,-1.2984430648412824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.548494472436196,-1.007923916791092,0.8814911416359916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.056996327933953685,-0.8729379696269509,-0.9109953580919943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.591912223742016,-0.8729379696269509,0.9526670073433461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.630809337065888,-0.828802425611599,-0.5437168770707412,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.1312344983705231,-0.828802425611599,1.546612475004035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7465872463304466,-0.785071235749214,-0.5038663177888787,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4611179505354967,-0.785071235749214,0.44771192922847736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8055044974500021,-0.785071235749214,-0.8279022884684267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.1312344983705231,-0.785071235749214,0.5936583844705289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8634032458584341,-0.741730466013887,0.22596606449498294,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8262284356224745,-0.741730466013887,-0.07564979743876865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6383638279830645,-0.741730466013887,-0.2681386904973184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4611179505354967,-0.741730466013887,-0.2681386904973184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8055044974500021,-0.65616846037871,0.11370893423500507,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.293280189069415,-0.65616846037871,0.4109972339551319,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4611179505354967,-0.6139231738088062,0.1886545090851115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3441679559223847,-0.6139231738088062,0.4109972339551319,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8634032458584341,-0.6139231738088062,-0.15224808840795864,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6866122315341501,-0.6139231738088062,-0.3070477746206284,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9203205601506481,-0.5720200930311742,0.038317665253727776,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.809525872590357,-0.5720200930311742,-0.11388493502313503,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8262284356224745,-0.48919926407122316,0.07607024055831223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0313491556131633,-0.48919926407122316,-0.11388493502313503,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.85281093779166,-0.48919926407122316,0.26317309768664054,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.718993056210291,-0.48919926407122316,0.22596606449498294,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.7213134376231567,-0.4482621940997002,0.11370893423500507,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0855249970875254,-0.4482621940997002,0.3741878653146471,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5378818104530747,-0.4076286110294302,0.07607024055831223,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.8517394800730858,-0.4076286110294302,0.3741878653146471,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4352620446859506,-0.4076286110294302,0.038317665253727776,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.7656983096105803,-0.4076286110294302,-0.03753959430560394,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.718993056210291,-0.4076286110294302,0.3741878653146471,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.3760903667654824,-0.4076286110294302,-0.07564979743876865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.85281093779166,-0.367290011081432,0.22596606449498294,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6866122315341501,-0.367290011081432,-0.2681386904973184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3936284893051145,-0.3272382968815972,0.0004486202671494713,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3936284893051145,-0.3272382968815972,0.26317309768664054,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3441679559223847,-0.16975111726241182,-0.07564979743876865,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9245893170025912,-0.16975111726241182,0.1886545090851115,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5633198155228429,-0.16975111726241182,0.1512362291421714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23331946962217354,-0.16975111726241182,-0.03753959430560394,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2400195103927083,-0.16975111726241182,0.11370893423500507,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8055044974500021,-0.16975111726241182,-0.2681386904973184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2430518155801773,-0.16975111726241182,0.07607024055831223,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09140800458201863,-0.16975111726241182,0.22596606449498294,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.7213134376231567,-0.16975111726241182,-0.3070477746206284,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.6255378212260649,-0.16975111726241182,-0.19074248371641747,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.470001947748324,-0.16975111726241182,0.30027772773343975,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.7465872463304466,-0.16975111726241182,-0.11388493502313503,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1388487812268224,-0.05430271859635568,0.33728199499303624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.3528306075209862,-0.05430271859635568,0.22596606449498294,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.21256685818543214,-0.016295363312504172,0.4109972339551319,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8634032458584341,-0.016295363312504172,-0.11388493502313503,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.7656983096105803,0.021483508187738,0.22596606449498294,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.8517394800730858,0.021483508187738,-0.3070477746206284,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.7465872463304466,0.05903910774928504,0.0004486202671494713,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23331946962217354,0.05903910774928504,-0.3461026716238652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3760903667654824,0.05903910774928504,-0.2681386904973184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.1312344983705231,0.05903910774928504,0.11370893423500507,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6866122315341501,0.05903910774928504,-0.07564979743876865,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8262284356224745,0.05903910774928504,0.038317665253727776,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7465872463304466,0.09637644368179867,-0.2681386904973184,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.591912223742016,0.09637644368179867,0.0004486202671494713,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.2400195103927083,0.13350033190617686,-0.3070477746206284,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8055044974500021,0.13350033190617686,-0.03753959430560394,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.7213134376231567,0.13350033190617686,0.3741878653146471,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.9245893170025912,0.13350033190617686,0.22596606449498294,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8055044974500021,0.13350033190617686,0.26317309768664054,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.470001947748324,0.13350033190617686,-0.2681386904973184,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.6763558157955027,0.17041540632109892,0.038317665253727776,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0855249970875254,0.17041540632109892,-0.11388493502313503,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.7656983096105803,0.17041540632109892,-0.22937150202345524,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.6763558157955027,0.17041540632109892,-0.03753959430560394,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.630809337065888,0.17041540632109892,0.11370893423500507,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.718993056210291,0.17041540632109892,0.1886545090851115,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09140800458201863,0.2071261284556939,-0.2681386904973184,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.718993056210291,0.2071261284556939,-0.11388493502313503,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.8517394800730858,0.24363679646784314,-0.03753959430560394,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.718993056210291,0.24363679646784314,0.038317665253727776,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.5378818104530747,0.24363679646784314,-0.22937150202345524,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8055044974500021,0.24363679646784314,0.3741878653146471,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9203205601506481,0.3160743957340409,-0.22937150202345524,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8634032458584341,0.3160743957340409,0.30027772773343975,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8262284356224745,0.3160743957340409,0.26317309768664054,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09140800458201863,0.3160743957340409,-0.3461026716238652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23331946962217354,0.3877596276151649,0.33728199499303624,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.16313708438438235,0.3877596276151649,1.5121780097027455,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2400195103927083,0.4233293375094864,-0.7866961796600004,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.4611179505354967,0.4233293375094864,1.023549214135026,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4352620446859506,0.45872178540826425,-0.5437168770707412,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.23331946962217354,0.45872178540826425,1.6495700223855954,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.3441679559223847,0.45872178540826425,-1.5737285432525607,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09140800458201863,0.45872178540826425,0.9526670073433461,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6866122315341501,0.45872178540826425,-1.6699777332473027,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.16313708438438235,0.45872178540826425,0.9526670073433461,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.026179163904363,0.49394033294999284,-0.5837417284029919,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.4611179505354967,0.49394033294999284,0.8100124117975598,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.591912223742016,0.5289882323240718,-1.8726913909792682,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.6383638279830645,0.5289882323240718,1.4085185192209055,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4999112282257452,0.5289882323240718,-1.7693216344078626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3760903667654824,0.5289882323240718,0.8814911416359916,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.718993056210291,0.5638686312815357,-1.6215090091542061,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.13383958826538875,0.5638686312815357,0.8457902311014247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.2430518155801773,0.5985845778519148,-1.8726913909792682,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3760903667654824,0.5985845778519148,1.5809888250579065,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7308838961138986,0.6331390247871354,-0.3461026716238652,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3760903667654824,0.6331390247871354,1.3738441005837156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.026179163904363,0.6675348337516431,-1.526570244288199,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.7308838961138986,0.6675348337516431,1.7179271286077673,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7465872463304466,0.6675348337516431,-0.5038663177888787,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3760903667654824,0.6675348337516431,0.9171163447676742,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.21256685818543214,0.7017747792763278,-1.080192821658905,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.21256685818543214,0.7017747792763278,1.4776846975842843,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4352620446859506,0.7017747792763278,-1.2984430648412824,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.16313708438438235,0.7017747792763278,1.4085185192209055,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4999112282257452,0.7017747792763278,-1.1664961749246332,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.09140800458201863,0.7017747792763278,0.9881442631229821,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6866122315341501,0.7017747792763278,-1.3431724726295848,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8262284356224745,0.7017747792763278,1.4431317897216016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.018057143389797775,0.7017747792763278,-2.1001631783193186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.548494472436196,0.7017747792763278,1.0588829319595827,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.21256685818543214,0.7017747792763278,-2.1001631783193186,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.548494472436196,0.7017747792763278,0.8814911416359916,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.1913487708802648,0.7358615524924305,-0.5437168770707412,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6383638279830645,0.7358615524924305,1.2345185452117313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.718993056210291,0.8035859505066497,-1.8726913909792682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.4611179505354967,0.8035859505066497,1.5809888250579065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8634032458584341,0.9373066188113591,-0.9109953580919943,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.056996327933953685,0.9373066188113591,0.9526670073433461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36931895258415715,0.9703902272969597,-1.1664961749246332,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.293280189069415,0.9703902272969597,1.6495700223855954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.056996327933953685,1.0033395763643094,-0.869332254388522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3760903667654824,1.0033395763643094,0.5208642984211669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23331946962217354,1.0033395763643094,-1.4799789556750835,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7308838961138986,1.0033395763643094,0.9526670073433461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.056996327933953685,1.0033395763643094,-1.6215090091542061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.056996327933953685,1.0033395763643094,1.546612475004035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9762914784617216,1.0361567447872932,-1.4799789556750835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.548494472436196,1.0361567447872932,1.3391077290387479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2939834451980199,1.0361567447872932,-1.3883173711992032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8262284356224745,1.0361567447872932,0.7382210596369531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3441679559223847,1.1983288702071944,-1.4339079943942523,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.13383958826538875,1.1983288702071944,1.4776846975842843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018057143389797775,1.325880266982419,-0.6643377808186683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3760903667654824,1.325880266982419,1.3391077290387479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6255378212260649,1.3574787296296114,-1.3883173711992032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6383638279830645,1.3574787296296114,1.4085185192209055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3020250418866955,1.3889646343069162,-0.3853075052841317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.548494472436196,1.3889646343069162,1.7179271286077673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0855249970875254,1.4516048613388493,-0.9950619127163821,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7308838961138986,1.4516048613388493,0.7022049373597383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3020250418866955,1.5138127790079483,-1.2984430648412824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.056996327933953685,1.5138127790079483,1.3043085798418523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.21256685818543214,1.5138127790079483,-1.0374880234335193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3760903667654824,1.5138127790079483,0.7382210596369531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.293280189069415,1.8187459866192979,-1.7192152407782022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09140800458201863,1.8187459866192979,1.5121780097027455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6866122315341501,2.0265980065795595,-1.3431724726295848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.13383958826538875,2.0265980065795595,1.09414645894415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5633198155228429,2.2014019240639477,-0.8279022884684267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3760903667654824,2.2014019240639477,0.9171163447676742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3760903667654824,2.5145021457091805,-1.2541025271364492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.548494472436196,2.5145021457091805,1.2345185452117313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
