,spending_score,age_transformed_yj,annual_income_transformed_yj,gender_Male
63,0.34162973426147336,1.0855249970875254,-0.4482621940997002,0.0
64,0.03105724856922475,1.5378818104530747,-0.4076286110294302,1.0
65,0.34162973426147336,-1.8517394800730858,-0.4076286110294302,1.0
66,-0.007764312142306325,0.4352620446859506,-0.4076286110294302,0.0
67,-0.08540743356536848,1.7656983096105803,-0.4076286110294302,0.0
68,0.34162973426147336,-1.718993056210291,-0.4076286110294302,1.0
69,-0.12422899427689955,-0.3760903667654824,-0.4076286110294302,0.0
70,0.18634349141534906,1.85281093779166,-0.367290011081432,1.0
71,-0.31833679783455493,0.6866122315341501,-0.367290011081432,0.0
72,-0.046585872853837404,1.3936284893051145,-0.3272382968815972,0.0
73,0.22516505212688012,1.3936284893051145,-0.3272382968815972,0.0
74,-0.12422899427689955,1.3441679559223847,-0.16975111726241182,1.0
75,0.14752193070381797,-0.9245893170025912,-0.16975111726241182,1.0
76,0.1087003699922869,0.5633198155228429,-0.16975111726241182,0.0
77,-0.08540743356536848,0.23331946962217354,-0.16975111726241182,1.0
78,0.06987880928075582,-1.2400195103927083,-0.16975111726241182,0.0
79,-0.31833679783455493,0.8055044974500021,-0.16975111726241182,0.0
80,0.03105724856922475,1.2430518155801773,-0.16975111726241182,1.0
81,0.18634349141534906,0.09140800458201863,-0.16975111726241182,1.0
82,-0.357158358546086,1.7213134376231567,-0.16975111726241182,1.0
83,-0.24069367641149278,0.6255378212260649,-0.16975111726241182,0.0
84,0.2639866128384112,-1.470001947748324,-0.16975111726241182,0.0
85,-0.16305055498843063,0.7465872463304466,-0.16975111726241182,1.0
86,0.30280817354994227,1.1388487812268224,-0.05430271859635568,0.0
87,0.18634349141534906,-1.3528306075209862,-0.05430271859635568,0.0
88,0.38045129497300445,-0.21256685818543214,-0.016295363312504172,0.0
89,-0.16305055498843063,0.8634032458584341,-0.016295363312504172,0.0
90,0.18634349141534906,1.7656983096105803,0.021483508187738,0.0
91,-0.357158358546086,-1.8517394800730858,0.021483508187738,1.0
92,-0.046585872853837404,0.7465872463304466,0.05903910774928504,1.0
93,-0.3959799192576171,0.23331946962217354,0.05903910774928504,0.0
94,-0.31833679783455493,-0.3760903667654824,0.05903910774928504,0.0
95,0.06987880928075582,-1.1312344983705231,0.05903910774928504,1.0
96,-0.12422899427689955,0.6866122315341501,0.05903910774928504,0.0
97,-0.007764312142306325,-0.8262284356224745,0.05903910774928504,0.0
98,-0.31833679783455493,0.7465872463304466,0.09637644368179867,1.0
99,-0.046585872853837404,-1.591912223742016,0.09637644368179867,1.0
100,-0.357158358546086,-1.2400195103927083,0.13350033190617686,0.0
101,-0.08540743356536848,0.8055044974500021,0.13350033190617686,0.0
102,0.34162973426147336,1.7213134376231567,0.13350033190617686,1.0
103,0.18634349141534906,-0.9245893170025912,0.13350033190617686,1.0
104,0.22516505212688012,0.8055044974500021,0.13350033190617686,1.0
105,-0.31833679783455493,-1.470001947748324,0.13350033190617686,0.0
106,-0.007764312142306325,1.6763558157955027,0.17041540632109892,0.0
107,-0.16305055498843063,1.0855249970875254,0.17041540632109892,1.0
108,-0.27951523712302384,1.7656983096105803,0.17041540632109892,1.0
109,-0.08540743356536848,1.6763558157955027,0.17041540632109892,1.0
110,0.06987880928075582,1.630809337065888,0.17041540632109892,1.0
111,0.14752193070381797,-1.718993056210291,0.17041540632109892,0.0
112,-0.31833679783455493,0.09140800458201863,0.2071261284556939,0.0
113,-0.16305055498843063,-1.718993056210291,0.2071261284556939,1.0
114,-0.08540743356536848,-1.8517394800730858,0.24363679646784314,0.0
115,-0.007764312142306325,-1.718993056210291,0.24363679646784314,0.0
116,-0.27951523712302384,1.5378818104530747,0.24363679646784314,0.0
117,0.34162973426147336,0.8055044974500021,0.24363679646784314,0.0
118,-0.27951523712302384,0.9203205601506481,0.3160743957340409,0.0
119,0.2639866128384112,0.8634032458584341,0.3160743957340409,0.0
120,0.22516505212688012,-0.8262284356224745,0.3160743957340409,1.0
121,-0.3959799192576171,0.09140800458201863,0.3160743957340409,0.0
122,0.30280817354994227,0.23331946962217354,0.3877596276151649,0.0
123,1.5839196770304678,0.16313708438438235,0.3877596276151649,1.0
124,-0.823017087084459,-1.2400195103927083,0.4233293375094864,0.0
125,1.0404178270690327,-0.4611179505354967,0.4233293375094864,0.0
126,-0.5900877228152724,0.4352620446859506,0.45872178540826425,1.0
127,1.7392059198765921,0.23331946962217354,0.45872178540826425,1.0
128,-1.5218051798920182,1.3441679559223847,0.45872178540826425,1.0
129,0.9627747056459706,0.09140800458201863,0.45872178540826425,1.0
130,-1.5994483013150804,0.6866122315341501,0.45872178540826425,1.0
131,0.9627747056459706,0.16313708438438235,0.45872178540826425,1.0
132,-0.6289092835268035,-1.026179163904363,0.49394033294999284,0.0
133,0.8074884627998463,-0.4611179505354967,0.49394033294999284,0.0
134,-1.7547345441612048,-1.591912223742016,0.5289882323240718,1.0
135,1.4674549948958746,-0.6383638279830645,0.5289882323240718,0.0
136,-1.6770914227381426,0.4999112282257452,0.5289882323240718,0.0
137,0.8851315842229084,-0.3760903667654824,0.5289882323240718,1.0
138,-1.5606267406035494,-1.718993056210291,0.5638686312815357,1.0
139,0.8463100235113773,-0.13383958826538875,0.5638686312815357,0.0
140,-1.7547345441612048,1.2430518155801773,0.5985845778519148,0.0
141,1.66156279845353,-0.3760903667654824,0.5985845778519148,1.0
142,-0.3959799192576171,-0.7308838961138986,0.6331390247871354,0.0
143,1.4286334341843434,-0.3760903667654824,0.6331390247871354,0.0
144,-1.4829836191804873,-1.026179163904363,0.6675348337516431,1.0
145,1.8168490412996543,-0.7308838961138986,0.6675348337516431,1.0
146,-0.5512661621037414,0.7465872463304466,0.6675348337516431,1.0
147,0.9239531449344395,-0.3760903667654824,0.6675348337516431,0.0
148,-1.0947680120651764,-0.21256685818543214,0.7017747792763278,0.0
149,1.5450981163189368,-0.21256685818543214,0.7017747792763278,1.0
150,-1.288875815622832,0.4352620446859506,0.7017747792763278,1.0
151,1.4674549948958746,0.16313708438438235,0.7017747792763278,1.0
152,-1.1724111334882386,0.4999112282257452,0.7017747792763278,0.0
153,1.0015962663575015,0.09140800458201863,0.7017747792763278,0.0
154,-1.327697376334363,0.6866122315341501,0.7017747792763278,0.0
155,1.5062765556074056,-0.8262284356224745,0.7017747792763278,0.0
156,-1.9100207870073291,0.018057143389797775,0.7017747792763278,1.0
157,1.0792393877805637,-0.548494472436196,0.7017747792763278,0.0
158,-1.9100207870073291,-0.21256685818543214,0.7017747792763278,1.0
159,0.8851315842229084,-0.548494472436196,0.7017747792763278,0.0
160,-0.5900877228152724,1.1913487708802648,0.7358615524924305,0.0
161,1.2733471913382193,-0.6383638279830645,0.7358615524924305,0.0
162,-1.7547345441612048,-1.718993056210291,0.8035859505066497,1.0
163,1.66156279845353,-0.4611179505354967,0.8035859505066497,0.0
164,-0.9394817692190521,0.8634032458584341,0.9373066188113591,1.0
165,0.9627747056459706,-0.056996327933953685,0.9373066188113591,0.0
166,-1.1724111334882386,0.36931895258415715,0.9703902272969597,1.0
167,1.7392059198765921,-0.293280189069415,0.9703902272969597,0.0
168,-0.900660208507521,-0.056996327933953685,1.0033395763643094,0.0
169,0.49691597710759766,-0.3760903667654824,1.0033395763643094,1.0
170,-1.444162058468956,0.23331946962217354,1.0033395763643094,1.0
171,0.9627747056459706,-0.7308838961138986,1.0033395763643094,1.0
172,-1.5606267406035494,-0.056996327933953685,1.0033395763643094,1.0
173,1.622741237741999,-0.056996327933953685,1.0033395763643094,1.0
174,-1.444162058468956,0.9762914784617216,1.0361567447872932,0.0
175,1.3898118734728124,-0.548494472436196,1.0361567447872932,0.0
176,-1.3665189370458939,1.2939834451980199,1.0361567447872932,1.0
177,0.7298453413767841,-0.8262284356224745,1.0361567447872932,1.0
178,-1.405340497757425,1.3441679559223847,1.1983288702071944,1.0
179,1.5450981163189368,-0.13383958826538875,1.1983288702071944,1.0
180,-0.7065524049498657,0.018057143389797775,1.325880266982419,0.0
181,1.3898118734728124,-0.3760903667654824,1.325880266982419,0.0
182,-1.3665189370458939,0.6255378212260649,1.3574787296296114,1.0
183,1.4674549948958746,-0.6383638279830645,1.3574787296296114,0.0
184,-0.43480147996914814,0.3020250418866955,1.3889646343069162,0.0
185,1.8168490412996543,-0.548494472436196,1.3889646343069162,1.0
186,-1.0171248906421142,1.0855249970875254,1.4516048613388493,0.0
187,0.691023780665253,-0.7308838961138986,1.4516048613388493,1.0
188,-1.288875815622832,0.3020250418866955,1.5138127790079483,0.0
189,1.3509903127612812,-0.056996327933953685,1.5138127790079483,0.0
190,-1.0559464513536454,-0.21256685818543214,1.5138127790079483,0.0
191,0.7298453413767841,-0.3760903667654824,1.5138127790079483,0.0
192,-1.6382698620266116,-0.293280189069415,1.8187459866192979,1.0
193,1.5839196770304678,0.09140800458201863,1.8187459866192979,0.0
194,-1.327697376334363,0.6866122315341501,2.0265980065795595,0.0
195,1.118060948492095,-0.13383958826538875,2.0265980065795595,0.0
196,-0.86183864779599,0.5633198155228429,2.2014019240639477,0.0
197,0.9239531449344395,-0.3760903667654824,2.2014019240639477,1.0
198,-1.2500542549113007,-0.3760903667654824,2.5145021457091805,1.0
199,1.2733471913382193,-0.548494472436196,2.5145021457091805,1.0
